PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
196;61837219;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20241017;20241017;;10836131;Tylovice;6574;Tylovice;-482549.48;-1142162.48;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;1;0;jedinci;ojedinìle;;;;;0;;;Vektor šíøení: pìší cesta;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: ,2, Management: bez managementu;bot_inv-1017131;;1;20250227
197;61837153;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Ohryzková Lucie;20240801;20240801;;10831679;Trojanovice;6475;Trojanovice;-481410.88;-1135418.39;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;roztroušenì;;;;;0;Po obou stranách lesní cesty.;;Vektor šíøení: silnice;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 12, Management: bez managementu;bot_inv-1018153;;1;20250227
198;61837152;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Ohryzková Lucie;20240801;20240801;;10838744;Trojanovice;6475;Trojanovice;-481301.86;-1135547.4;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;hojnì;;;;;0;;;Vektor šíøení: silnice;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 30, Management: bez managementu;bot_inv-1018150;;1;20250227
199;61837142;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Ohryzková Lucie;20241008;20241008;;10826956;Prostøední Beèva;6575;Prostøední Beèva;-476524;-1145812.33;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;3;0;jedinci;ojedinìle;;;;;0;;;Vektor šíøení: vodní tok;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 2, Management: bez managementu;bot_inv-1015475;;1;20250227
200;61837136;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20240801;20240801;;10822121;Trojanovice;6475;Trojanovice;-480506.55;-1135872.92;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;roztroušenì;;;;;0;;;Vektor šíøení: lidská èinnost;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 20, Management: bez managementu;bot_inv-1018142;;1;20250227
201;61837117;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20241017;20241017;;10836304;Tylovice;6575;Tylovice;-482231.03;-1142411.29;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;roztroušenì;;;;;0;;;Vektor šíøení: lidská èinnost;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 25, Management: bez managementu;bot_inv-1017125;;1;20250227
202;61837075;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20241015;20241015;;10829062;Morávka;6477;Morávka;-455553.44;-1130224.15;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;roztroušenì;;;;;0;;;Vektor šíøení: silnice;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 30, Management: bez managementu;bot_inv-1016771;;1;20250227
203;61837064;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20241015;20241015;;10821839;Morávka;6477;Morávka;-455554.98;-1130310.78;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;2;0;jedinci;ojedinìle;;;;;0;;;Vektor šíøení: silnice;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 2, Management: bez managementu;bot_inv-1016770;;1;20250227
204;61837060;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20241001;20241001;;10824237;Dolní Beèva;6575;Dolní Beèva;-480351.24;-1143838.64;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;2;0;jedinci;ojedinìle;;;;;0;;;Vektor šíøení: vodní tok;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 2, Management: bez managementu;bot_inv-1014040;;1;20250227
205;61837058;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Ohryzková Lucie;20240801;20240801;;10838413;Trojanovice;6475;Trojanovice;-479799.38;-1136277.83;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;roztroušenì;;;;;0;;;Vektor šíøení: lidská èinnost;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 300, Management: bez managementu;bot_inv-1018052;;1;20250227
206;61837056;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Ohryzková Lucie;20240801;20240801;;10821799;Trojanovice;6475;Trojanovice;-479826.54;-1137401.62;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;;0;jedinci;roztroušenì;;;;;0;;;Vektor šíøení: lidská èinnost;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 6, Management: bez managementu;bot_inv-1017604;;1;20250227
207;61837050;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Ohryzková Lucie;20241001;20241001;;10836553;Vigantice;6575;Vigantice;-480117.85;-1144503.54;OHRYZKOVÁ L. (2024) Mapování invazních rostlin.;0;2;0;jedinci;ojedinìle;;;;;0;;;Vektor šíøení: pìší cesta;;OP InvazMap: Mapování invazních druhù;Monitoring druhù ÈR;Ohryzková Lucie;1;;;Garantováno;;;;;Plocha populace: 1, Management: bez managementu;bot_inv-1014036;;1;20250227
